n0,g74,g52
n1,g26,g23
n2,g2,g20
n3,g51,g29
n4,g19,g29
n5,g29,g48
n6,g98,g29
n7,g91,g66
n8,g49,g82
n9,g48,g15
n10,g60,g92
n11,g73,g33
n12,g65,g54
n13,g11,g58
n14,g24,g51
n15,g56,g74
n16,g54,g96
n17,g78,g39
n18,g54,g77
n19,g72,g51
n20,g2,g21
n21,g57,g59
n22,g54,g67
n23,g57,g27
n24,g32,g93
n25,g8,g71
n26,g81,g45
n27,g57,g15
n28,g67,g80
n29,g34,g90
n30,g79,g5
n31,g99,g26
n32,g87,g81
n33,g58,g30
n34,g92,g2
n35,g46,g27
n36,g82,g5
n37,g89,g29
n38,g17,g38
n39,g87,g55
n40,g41,g30
n41,g58,g33
n42,g82,g3
n43,g63,g74
n44,g41,g65
n45,g54,g37
n46,g31,g76
n47,g49,g27
n48,g8,g68
n49,g9,g33
n50,g59,g70
n51,g35,g0
n52,g33,g51
n53,g2,g47
n54,g1,g69
n55,g62,g68
n56,g10,g88
n57,g24,g30
n58,g47,g41
n59,g77,g50
n60,g34,g51
n61,g6,g88
