n0,g67,g56
n1,g7,g20
n2,g55,g54
n3,g56,g1
n4,g41,g90
n5,g35,g32
n6,g17,g47
n7,g59,g15
n8,g83,g91
n9,g52,g75
n10,g30,g35
n11,g9,g92
n12,g86,g96
n13,g5,g71
n14,g39,g26
n15,g73,g42
n16,g97,g23
n17,g51,g36
n18,g47,g51
n19,g32,g36
n20,g51,g43
n21,g37,g72
n22,g52,g53
n23,g74,g58
n24,g70,g1
n25,g20,g29
n26,g56,g38
n27,g64,g84
n28,g23,g93
n29,g58,g48
n30,g25,g30
n31,g26,g4
n32,g80,g33
n33,g24,g65
n34,g38,g75
n35,g89,g82
n36,g79,g93
n37,g18,g40
n38,g41,g54
n39,g4,g72
n40,g97,g34
n41,g39,g88
n42,g28,g43
n43,g94,g48
n44,g98,g47
n45,g80,g48
n46,g77,g31
n47,g49,g70
n48,g91,g30
n49,g53,g18
n50,g2,g28
n51,g6,g67
n52,g25,g81
n53,g58,g91
