n0,g65,g44
n1,g39,g93
n2,g83,g65
n3,g94,g75
n4,g74,g40
n5,g12,g94
n6,g8,g86
n7,g16,g26
n8,g5,g45
n9,g4,g16
n10,g98,g33
n11,g28,g83
n12,g70,g68
n13,g42,g23
n14,g31,g48
n15,g55,g92
n16,g33,g73
n17,g9,g11
n18,g74,g31
n19,g15,g53
n20,g84,g53
n21,g44,g74
n22,g52,g58
n23,g20,g17
n24,g92,g56
n25,g52,g68
n26,g83,g12
n27,g74,g53
n28,g85,g88
n29,g61,g6
n30,g34,g47
n31,g75,g38
n32,g64,g95
n33,g41,g55
n34,g34,g98
n35,g88,g34
n36,g87,g22
n37,g97,g73
n38,g95,g7
n39,g21,g38
n40,g21,g82
n41,g84,g57
n42,g28,g71
n43,g11,g6
n44,g70,g84
n45,g14,g26
n46,g68,g19
n47,g23,g33
