n0,g7,g37
n1,g52,g53
n2,g96,g50
n3,g63,g22
n4,g24,g58
n5,g86,g25
n6,g47,g53
n7,g79,g21
n8,g87,g74
n9,g95,g61
n10,g18,g76
n11,g99,g39
n12,g90,g3
n13,g48,g18
n14,g24,g87
n15,g5,g68
n16,g47,g22
n17,g15,g6
n18,g40,g2
n19,g67,g50
n20,g85,g32
n21,g45,g47
n22,g44,g84
n23,g56,g89
n24,g2,g39
n25,g51,g79
n26,g87,g9
n27,g30,g8
n28,g82,g86
n29,g8,g54
n30,g27,g9
n31,g6,g72
n32,g82,g97
n33,g89,g67
n34,g27,g77
n35,g2,g23
n36,g74,g44
n37,g27,g15
n38,g41,g53
n39,g92,g4
n40,g46,g2
n41,g60,g66
n42,g39,g9
n43,g69,g70
n44,g87,g23
n45,g50,g1
n46,g89,g12
n47,g34,g83
