n0,g48,g22
n1,g39,g92
n2,g16,g57
n3,g84,g95
n4,g42,g56
n5,g49,g53
n6,g79,g49
n7,g54,g44
n8,g21,g12
n9,g76,g21
n10,g40,g12
n11,g74,g53
n12,g91,g79
n13,g18,g31
n14,g71,g50
n15,g39,g58
n16,g57,g24
n17,g45,g24
n18,g15,g3
n19,g97,g75
n20,g96,g0
n21,g43,g5
n22,g8,g21
n23,g14,g97
n24,g96,g32
n25,g46,g92
n26,g77,g3
n27,g47,g49
n28,g32,g3
n29,g82,g71
n30,g41,g92
n31,g77,g57
n32,g32,g85
n33,g63,g85
n34,g62,g43
n35,g94,g72
n36,g35,g6
n37,g93,g66
n38,g44,g11
n39,g74,g55
n40,g87,g9
n41,g84,g99
n42,g65,g4
n43,g94,g78
n44,g42,g0
n45,g28,g58
n46,g67,g80
n47,g80,g40
