n70,g69,g41
n65,g35,g18
n6,g43,g68
n35,g5,g80
n4,g94,g84
n32,g67,g78
n72,g9,g77
n26,g25,g80
n21,g80,g60
n60,g74,g5
n20,g62,g52
n51,g49,g19
n69,g19,g1
n71,g99,g93
n28,g95,g48
n14,g70,g43
n45,g90,g8
n39,g31,g71
n5,g33,g25
n23,g38,g15
n24,g10,g31
n54,g68,g82
n16,g95,g70
n17,g70,g68
n18,g24,g9
n63,g3,g25
n9,g29,g11
n25,g37,g63
n30,g89,g18
n31,g34,g63
n10,g83,g49
n43,g56,g79
n68,g2,g39
n34,g7,g57
n8,g90,g40
n53,g77,g83
n55,g41,g24
n38,g89,g90
n33,g77,g40
n62,g19,g76
n11,g17,g12
n27,g78,g16
n50,g2,g99
n44,g75,g18
n12,g96,g84
n67,g16,g31
n0,g11,g63
n22,g56,g34
n58,g41,g97
n36,g93,g32
n42,g95,g94
n61,g12,g31
n3,g55,g81
n29,g25,g36
n47,g75,g72
n49,g41,g5
n52,g61,g35
n59,g86,g4
n57,g59,g68
n66,g73,g60
n37,g62,g76
n13,g80,g79
n40,g36,g91
n19,g22,g72
n46,g42,g45
n7,g11,g80
n15,g83,g6
n48,g19,g43
n41,g86,g0
n64,g43,g63
n56,g61,g92
n2,g64,g20
n1,g12,g22
