n70,g50,g18
n65,g65,g9
n6,g76,g11
n35,g73,g3
n4,g72,g58
n32,g14,g13
n72,g46,g13
n26,g74,g93
n21,g72,g35
n60,g79,g26
n20,g88,g77
n51,g74,g91
n69,g94,g89
n71,g77,g27
n28,g58,g17
n14,g25,g9
n45,g5,g50
n39,g89,g75
n5,g76,g28
n23,g14,g86
n24,g54,g42
n54,g76,g85
n16,g67,g6
n17,g9,g85
n18,g36,g54
n63,g96,g0
n9,g72,g24
n25,g1,g64
n30,g60,g97
n31,g42,g56
n10,g7,g91
n43,g46,g26
n68,g31,g8
n34,g26,g29
n8,g94,g85
n53,g93,g0
n55,g86,g10
n38,g6,g10
n33,g71,g76
n62,g72,g4
n11,g40,g54
n27,g70,g77
n50,g73,g41
n44,g36,g14
n12,g93,g41
n67,g45,g23
n0,g94,g37
n22,g90,g79
n58,g61,g10
n36,g60,g96
n42,g78,g66
n61,g27,g1
n3,g68,g88
n29,g36,g80
n47,g37,g74
n49,g95,g5
n52,g63,g65
n59,g10,g80
n57,g14,g15
n66,g33,g81
n37,g35,g88
n13,g17,g39
n40,g83,g73
n19,g31,g78
n46,g55,g73
n7,g55,g78
n15,g11,g37
n48,g48,g95
n41,g58,g21
n64,g27,g65
n56,g22,g45
n2,g61,g86
n1,g48,g25
