n0,g25,g89
n1,g36,g81
n2,g26,g39
n3,g9,g50
n4,g80,g60
n5,g43,g60
n6,g36,g85
n7,g46,g30
n8,g13,g45
n9,g94,g67
n10,g94,g81
n11,g82,g39
n12,g36,g83
n13,g21,g99
n14,g28,g6
n15,g39,g69
n16,g77,g10
n17,g42,g25
n18,g82,g92
n19,g99,g77
n20,g98,g6
n21,g34,g63
n22,g98,g70
n23,g33,g81
n24,g96,g29
n25,g55,g47
n26,g86,g82
n27,g22,g51
n28,g94,g22
n29,g65,g36
n30,g23,g13
n31,g1,g51
n32,g54,g31
n33,g97,g39
n34,g26,g98
n35,g66,g2
n36,g57,g15
n37,g96,g40
n38,g79,g33
n39,g37,g28
n40,g16,g8
n41,g65,g47
n42,g4,g63
n43,g79,g69
n44,g2,g83
n45,g75,g15
