n0,g22,g55
n1,g40,g53
n2,g44,g19
n3,g57,g75
n4,g78,g74
n5,g84,g14
n6,g42,g60
n7,g74,g90
n8,g7,g48
n9,g6,g5
n10,g53,g35
n11,g44,g98
n12,g29,g42
n13,g55,g76
n14,g51,g2
n15,g39,g77
n16,g45,g48
n17,g3,g83
n18,g27,g40
n19,g81,g33
n20,g13,g39
n21,g71,g97
n22,g91,g69
n23,g57,g14
n24,g61,g16
n25,g9,g63
n26,g94,g61
n27,g83,g7
n28,g89,g22
n29,g64,g75
n30,g70,g20
n31,g33,g88
n32,g46,g52
n33,g45,g81
n34,g93,g25
n35,g92,g64
n36,g73,g84
n37,g11,g12
n38,g71,g51
n39,g56,g32
n40,g9,g93
n41,g20,g93
n42,g27,g66
n43,g68,g86
n44,g90,g56
n45,g81,g83
n46,g8,g32
n47,g35,g92
n48,g54,g9
n49,g28,g38
n50,g5,g52
n51,g77,g36
n52,g16,g5
n53,g52,g24
n54,g32,g58
n55,g61,g95
n56,g70,g8
n57,g78,g60
n58,g47,g40
n59,g87,g49
n60,g26,g74
n61,g50,g1
n62,g55,g35
n63,g43,g91
n64,g50,g54
n65,g12,g26
n66,g70,g51
