n0,g31,g69
n1,g92,g20
n2,g80,g28
n3,g46,g66
n4,g69,g95
n5,g94,g92
n6,g45,g39
n7,g48,g13
n8,g28,g65
n9,g20,g94
n10,g91,g77
n11,g38,g24
n12,g18,g30
n13,g85,g8
n14,g49,g51
n15,g44,g41
n16,g35,g80
n17,g15,g93
n18,g38,g35
n19,g83,g32
n20,g30,g12
n21,g0,g86
n22,g67,g37
n23,g41,g52
n24,g62,g77
n25,g8,g67
n26,g51,g39
n27,g44,g31
n28,g67,g62
n29,g0,g2
n30,g35,g61
n31,g8,g52
n32,g4,g71
n33,g41,g0
n34,g50,g1
n35,g86,g45
n36,g86,g27
n37,g9,g7
n38,g10,g40
n39,g48,g20
n40,g64,g44
n41,g47,g80
n42,g41,g76
n43,g22,g67
n44,g70,g60
n45,g51,g96
n46,g20,g95
n47,g22,g74
n48,g6,g21
n49,g91,g6
n50,g0,g45
n51,g8,g64
n52,g99,g63
n53,g28,g96
n54,g79,g7
n55,g56,g96
n56,g92,g36
n57,g64,g85
n58,g83,g19
n59,g61,g18
n60,g0,g60
n61,g16,g71
n62,g16,g89
n63,g78,g34
n64,g99,g57
n65,g28,g18
n66,g69,g92
