n0,g15,g87
n1,g69,g98
n2,g91,g98
n3,g90,g8
n4,g9,g4
n5,g49,g30
n6,g4,g2
n7,g85,g45
n8,g68,g60
n9,g29,g43
n10,g50,g79
n11,g99,g23
n12,g24,g69
n13,g95,g94
n14,g66,g36
n15,g45,g18
n16,g94,g2
n17,g73,g78
n18,g93,g18
n19,g19,g81
n20,g93,g11
n21,g91,g93
n22,g56,g7
n23,g92,g37
n24,g20,g93
n25,g49,g78
n26,g1,g4
n27,g6,g36
n28,g0,g12
n29,g49,g74
n30,g7,g13
n31,g18,g27
n32,g64,g58
n33,g64,g42
n34,g68,g69
n35,g57,g71
n36,g38,g40
n37,g12,g1
n38,g89,g34
n39,g36,g0
n40,g23,g93
n41,g89,g75
n42,g81,g7
n43,g75,g13
n44,g51,g94
n45,g46,g98
n46,g37,g6
n47,g57,g78
n48,g83,g35
n49,g39,g40
n50,g16,g52
n51,g37,g25
n52,g57,g81
n53,g64,g53
n54,g46,g99
n55,g57,g84
n56,g38,g5
n57,g91,g77
n58,g20,g83
n59,g27,g84
n60,g88,g39
n61,g49,g72
n62,g46,g69
n63,g90,g58
n64,g52,g31
n65,g29,g64
n66,g38,g84
