n0,g20,g13
n1,g92,g74
n2,g23,g86
n3,g57,g66
n4,g64,g53
n5,g45,g21
n6,g22,g44
n7,g46,g3
n8,g87,g84
n9,g62,g58
n10,g29,g36
n11,g12,g62
n12,g79,g49
n13,g4,g21
n14,g90,g62
n15,g6,g30
n16,g99,g24
n17,g92,g6
n18,g7,g79
n19,g65,g83
n20,g75,g78
n21,g66,g14
n22,g43,g41
n23,g79,g69
n24,g42,g24
n25,g54,g15
n26,g82,g78
n27,g41,g52
n28,g46,g0
n29,g67,g42
n30,g22,g96
n31,g40,g60
n32,g54,g77
n33,g74,g96
n34,g84,g56
n35,g70,g80
n36,g52,g32
n37,g39,g66
n38,g53,g22
n39,g77,g58
n40,g8,g89
n41,g59,g58
n42,g4,g41
n43,g2,g42
n44,g75,g88
n45,g23,g50
n46,g6,g80
n47,g14,g10
n48,g17,g21
n49,g92,g90
n50,g22,g30
n51,g17,g28
n52,g45,g90
n53,g60,g98
n54,g97,g35
n55,g13,g57
n56,g26,g64
n57,g87,g8
n58,g53,g0
n59,g26,g3
n60,g41,g38
n61,g53,g73
n62,g99,g20
n63,g17,g53
n64,g61,g49
n65,g3,g38
n66,g27,g8
