n0,g80,g93
n1,g97,g65
n2,g32,g63
n3,g78,g96
n4,g81,g2
n5,g37,g86
n6,g52,g15
n7,g54,g5
n8,g37,g27
n9,g39,g56
n10,g7,g65
n11,g76,g64
n12,g19,g76
n13,g98,g75
n14,g19,g66
n15,g65,g42
n16,g41,g89
n17,g67,g28
n18,g47,g13
n19,g64,g18
n20,g8,g14
n21,g32,g43
n22,g60,g18
n23,g15,g60
n24,g14,g50
n25,g72,g46
n26,g60,g79
n27,g16,g20
n28,g47,g74
n29,g71,g12
n30,g7,g34
n31,g97,g12
n32,g27,g12
n33,g99,g85
n34,g72,g51
n35,g73,g21
n36,g29,g16
n37,g14,g76
n38,g70,g56
n39,g8,g37
n40,g56,g13
n41,g46,g14
n42,g71,g18
n43,g48,g55
n44,g11,g84
n45,g49,g35
n46,g3,g57
n47,g87,g99
n48,g28,g65
n49,g38,g32
n50,g59,g80
n51,g13,g25
n52,g64,g15
n53,g87,g43
n54,g24,g2
n55,g24,g7
