n70,g48,g61
n65,g89,g33
n6,g26,g94
n35,g91,g63
n4,g73,g36
n32,g0,g37
n26,g88,g66
n21,g90,g52
n60,g50,g5
n20,g41,g58
n51,g52,g95
n69,g8,g45
n28,g33,g2
n14,g29,g44
n45,g46,g14
n39,g61,g97
n5,g70,g81
n23,g69,g77
n24,g70,g39
n54,g26,g58
n16,g51,g77
n17,g33,g35
n18,g50,g71
n63,g71,g23
n9,g13,g41
n25,g16,g1
n30,g61,g40
n31,g58,g82
n10,g90,g7
n43,g63,g4
n68,g68,g99
n34,g67,g41
n8,g25,g15
n53,g43,g52
n55,g17,g77
n38,g97,g68
n33,g61,g52
n62,g80,g60
n11,g0,g68
n27,g15,g68
n50,g76,g30
n44,g8,g19
n12,g91,g74
n67,g16,g36
n0,g57,g65
n22,g63,g3
n58,g31,g49
n36,g87,g74
n42,g9,g32
n61,g32,g27
n3,g15,g64
n29,g23,g17
n47,g45,g99
n49,g69,g29
n52,g2,g97
n59,g19,g85
n57,g49,g79
n66,g51,g20
n37,g52,g8
n13,g10,g0
n40,g82,g75
n19,g9,g48
n46,g99,g13
n7,g60,g63
n15,g76,g15
n48,g28,g74
n41,g30,g44
n64,g7,g89
n56,g57,g46
n2,g49,g9
n1,g27,g53
