n70,g74,g68
n65,g62,g14
n6,g78,g57
n35,g76,g34
n4,g49,g8
n32,g49,g90
n26,g93,g2
n21,g98,g6
n60,g73,g89
n20,g67,g35
n51,g16,g77
n69,g8,g14
n28,g91,g22
n14,g97,g45
n45,g94,g12
n39,g4,g74
n5,g62,g42
n23,g40,g24
n24,g53,g65
n54,g86,g45
n16,g41,g53
n17,g66,g10
n18,g18,g70
n63,g96,g63
n9,g31,g51
n25,g42,g64
n30,g24,g22
n31,g82,g28
n10,g26,g3
n43,g16,g55
n68,g44,g12
n34,g19,g5
n8,g71,g60
n53,g25,g6
n55,g81,g37
n38,g12,g33
n33,g1,g43
n62,g35,g95
n11,g52,g0
n27,g96,g47
n50,g34,g40
n44,g99,g6
n12,g71,g85
n67,g29,g23
n0,g59,g46
n22,g2,g46
n58,g12,g20
n36,g48,g3
n42,g33,g76
n61,g61,g88
n3,g12,g53
n29,g26,g97
n47,g65,g76
n49,g52,g39
n52,g61,g14
n59,g62,g52
n57,g71,g81
n66,g13,g10
n37,g86,g14
n13,g4,g17
n40,g20,g71
n19,g57,g63
n46,g47,g89
n7,g57,g35
n15,g30,g80
n48,g21,g16
n41,g66,g56
n64,g22,g64
n56,g77,g34
n2,g30,g34
n1,g97,g8
