n0,g65,g16
n1,g18,g19
n2,g55,g51
n3,g5,g33
n4,g48,g69
n5,g28,g42
n6,g30,g72
n7,g73,g30
n8,g20,g28
n9,g93,g58
n10,g94,g30
n11,g44,g21
n12,g47,g67
n13,g90,g27
n14,g86,g13
n15,g40,g71
n16,g64,g81
n17,g1,g19
n18,g69,g36
n19,g83,g6
n20,g42,g77
n21,g41,g66
n22,g11,g1
n23,g91,g29
n24,g41,g42
n25,g66,g79
n26,g49,g15
n27,g20,g4
n28,g35,g89
n29,g43,g67
n30,g39,g69
n31,g44,g49
n32,g36,g79
n33,g54,g50
n34,g19,g55
n35,g69,g63
n36,g55,g31
n37,g67,g32
n38,g82,g42
n39,g20,g6
n40,g21,g10
n41,g13,g11
n42,g79,g52
n43,g44,g72
n44,g9,g67
n45,g71,g24
n46,g27,g52
n47,g34,g64
n48,g0,g55
n49,g26,g37
n50,g90,g72
n51,g66,g46
