n0,g81,g20
n1,g60,g0
n2,g98,g22
n3,g7,g19
n4,g50,g69
n5,g62,g14
n6,g71,g89
n7,g9,g59
n8,g43,g3
n9,g18,g2
n10,g31,g24
n11,g87,g75
n12,g17,g23
n13,g74,g11
n14,g10,g35
n15,g5,g91
n16,g87,g42
n17,g24,g59
n18,g32,g72
n19,g1,g0
n20,g71,g9
n21,g1,g52
n22,g98,g0
n23,g41,g19
n24,g3,g83
n25,g47,g62
n26,g27,g18
n27,g8,g37
n28,g76,g56
n29,g8,g50
n30,g55,g83
n31,g26,g24
n32,g34,g9
n33,g72,g12
n34,g66,g60
n35,g87,g78
n36,g40,g78
n37,g50,g88
n38,g20,g8
n39,g30,g9
n40,g75,g47
n41,g76,g30
n42,g58,g34
n43,g69,g64
n44,g24,g93
n45,g64,g81
n46,g24,g16
n47,g97,g11
n48,g63,g37
n49,g10,g89
n50,g17,g49
n51,g98,g80
