n70,g95,g6
n65,g34,g8
n6,g75,g12
n35,g43,g87
n4,g39,g54
n32,g97,g22
n72,g88,g23
n74,g28,g14
n26,g78,g74
n21,g58,g9
n60,g31,g72
n20,g94,g34
n73,g17,g64
n51,g81,g65
n69,g13,g42
n71,g56,g80
n28,g58,g38
n77,g16,g66
n14,g10,g89
n45,g56,g15
n39,g0,g53
n5,g53,g59
n23,g41,g89
n24,g3,g54
n54,g15,g68
n16,g87,g55
n17,g52,g30
n18,g94,g21
n63,g27,g96
n9,g99,g79
n25,g7,g97
n30,g34,g28
n31,g60,g73
n10,g31,g10
n43,g5,g3
n68,g23,g50
n34,g87,g46
n8,g68,g62
n79,g65,g44
n53,g59,g51
n55,g24,g39
n38,g82,g30
n33,g98,g42
n62,g98,g26
n11,g24,g30
n27,g77,g98
n50,g17,g94
n44,g39,g94
n12,g47,g24
n67,g70,g87
n75,g86,g11
n80,g44,g15
n0,g7,g12
n22,g16,g86
n58,g80,g91
n36,g56,g7
n42,g76,g53
n61,g72,g38
n78,g61,g39
n3,g27,g78
n29,g80,g23
n47,g32,g84
n49,g23,g1
n52,g16,g4
n59,g3,g69
n57,g70,g79
n66,g93,g62
n37,g97,g45
n13,g20,g33
n40,g52,g89
n19,g2,g35
n46,g99,g8
n7,g67,g75
n15,g88,g47
n48,g99,g12
n41,g5,g75
n76,g80,g20
n64,g41,g38
n56,g31,g82
n2,g75,g39
n1,g63,g98
