n0,g68,g76
n1,g73,g46
n2,g39,g0
n3,g75,g91
n4,g28,g16
n5,g79,g72
n6,g47,g54
n7,g18,g56
n8,g23,g68
n9,g9,g41
n10,g38,g54
n11,g24,g99
n12,g90,g40
n13,g92,g39
n14,g3,g89
n15,g17,g48
n16,g0,g92
n17,g42,g2
n18,g0,g60
n19,g33,g26
n20,g57,g20
n21,g26,g75
n22,g47,g93
n23,g32,g35
n24,g76,g19
n25,g64,g31
n26,g96,g15
n27,g95,g91
n28,g59,g73
n29,g79,g29
n30,g69,g23
n31,g23,g2
n32,g36,g59
n33,g99,g12
n34,g29,g85
n35,g88,g66
n36,g38,g96
n37,g42,g14
n38,g57,g38
n39,g15,g62
n40,g24,g36
n41,g73,g68
n42,g80,g83
n43,g47,g26
n44,g73,g41
n45,g96,g45
n46,g98,g73
n47,g37,g0
