n70,g61,g70
n65,g83,g56
n6,g35,g34
n35,g15,g99
n4,g16,g74
n32,g85,g95
n72,g93,g97
n74,g37,g77
n26,g29,g71
n21,g5,g45
n60,g40,g89
n20,g97,g68
n73,g87,g20
n51,g92,g3
n69,g19,g96
n71,g83,g41
n28,g59,g9
n77,g16,g73
n14,g17,g5
n45,g52,g90
n39,g74,g31
n5,g75,g20
n23,g52,g39
n24,g46,g3
n54,g75,g66
n16,g28,g47
n17,g39,g22
n18,g62,g61
n63,g39,g78
n9,g40,g87
n25,g21,g68
n30,g11,g14
n31,g62,g96
n10,g99,g36
n43,g69,g45
n68,g97,g32
n34,g35,g12
n8,g20,g24
n79,g55,g32
n53,g88,g8
n55,g85,g93
n38,g31,g7
n33,g68,g36
n62,g84,g65
n11,g30,g98
n27,g47,g67
n50,g32,g90
n44,g84,g90
n12,g52,g30
n67,g94,g69
n75,g99,g77
n0,g96,g80
n22,g95,g88
n58,g81,g71
n36,g25,g43
n42,g44,g40
n61,g86,g17
n78,g41,g17
n3,g13,g75
n29,g79,g12
n47,g28,g25
n49,g93,g77
n52,g85,g80
n59,g59,g86
n57,g66,g94
n66,g21,g30
n37,g52,g79
n13,g90,g22
n40,g29,g11
n19,g30,g9
n46,g82,g24
n7,g6,g64
n15,g67,g49
n48,g2,g79
n41,g82,g29
n76,g22,g23
n64,g82,g30
n56,g84,g32
n2,g92,g58
n1,g64,g13
