n70,g5,g73
n65,g17,g13
n6,g64,g67
n35,g83,g15
n4,g59,g5
n32,g87,g81
n72,g58,g17
n74,g71,g6
n26,g58,g40
n21,g53,g38
n60,g37,g50
n20,g92,g62
n73,g43,g49
n51,g37,g21
n69,g97,g48
n71,g90,g18
n28,g53,g6
n77,g10,g6
n14,g34,g2
n45,g49,g3
n39,g14,g30
n5,g26,g15
n23,g8,g6
n24,g19,g27
n54,g86,g57
n16,g92,g8
n17,g20,g76
n18,g96,g78
n63,g76,g2
n9,g71,g2
n25,g33,g94
n30,g33,g61
n31,g53,g91
n10,g60,g75
n43,g72,g28
n68,g79,g75
n34,g19,g64
n8,g71,g87
n79,g66,g36
n53,g24,g30
n55,g99,g91
n38,g41,g55
n33,g2,g40
n62,g39,g9
n11,g14,g18
n27,g80,g84
n50,g89,g4
n44,g9,g30
n12,g74,g63
n67,g31,g12
n75,g38,g36
n0,g78,g43
n22,g45,g69
n58,g72,g52
n36,g70,g95
n42,g65,g8
n61,g79,g9
n78,g92,g22
n3,g1,g28
n29,g30,g59
n47,g58,g37
n49,g7,g56
n52,g83,g42
n59,g43,g15
n57,g42,g77
n66,g12,g46
n37,g99,g19
n13,g78,g81
n40,g66,g52
n19,g44,g56
n46,g22,g68
n7,g43,g54
n15,g84,g34
n48,g99,g9
n41,g8,g20
n76,g23,g74
n64,g39,g6
n56,g76,g89
n2,g3,g67
n1,g95,g81
