n70,g48,g74
n6,g79,g24
n4,g93,g24
n22,g64,g57
n21,g44,g59
n60,g10,g97
n79,g50,g36
n74,g36,g29
n69,g72,g80
n28,g78,g87
n14,g44,g1
n45,g70,g91
n5,g8,g38
n23,g96,g13
n24,g50,g41
n17,g52,g96
n54,g95,g58
n77,g83,g89
n63,g64,g9
n9,g79,g77
n25,g3,g2
n10,g1,g65
n68,g45,g17
n34,g57,g27
n72,g42,g69
n73,g90,g93
n55,g23,g84
n44,g16,g60
n16,g39,g26
n80,g92,g47
n81,g17,g37
n75,g70,g27
n66,g22,g4
n47,g27,g20
n52,g95,g84
n59,g21,g16
n57,g69,g5
n71,g43,g8
n37,g47,g16
n31,g52,g43
n19,g87,g35
n46,g71,g75
n65,g56,g28
n85,g60,g59
n1,g36,g55
n84,g14,g38
n32,g99,g46
n26,g35,g61
n20,g18,g96
n53,g56,g6
n56,g28,g86
n76,g75,g6
n38,g10,g36
n13,g31,g96
n67,g57,g65
n41,g94,g69
n18,g37,g38
n11,g99,g76
n30,g91,g55
n35,g62,g89
n8,g71,g45
n83,g61,g63
n39,g51,g0
n33,g32,g25
n27,g5,g19
n50,g10,g88
n12,g25,g26
n82,g23,g15
n0,g10,g91
n43,g73,g33
n58,g89,g54
n36,g71,g80
n42,g67,g41
n61,g70,g18
n78,g99,g51
n3,g1,g43
n29,g85,g80
n49,g46,g92
n86,g20,g38
n62,g63,g22
n40,g75,g23
n51,g66,g64
n7,g94,g63
n15,g12,g14
n48,g46,g88
n64,g33,g31
n2,g82,g78
