n70,g35,g73
n65,g61,g58
n6,g81,g84
n35,g13,g23
n4,g66,g76
n32,g17,g32
n72,g99,g71
n26,g12,g16
n21,g27,g46
n60,g85,g44
n20,g7,g79
n73,g95,g21
n51,g65,g28
n69,g26,g43
n71,g58,g40
n28,g61,g39
n14,g55,g98
n45,g45,g25
n39,g70,g18
n5,g45,g6
n23,g95,g0
n24,g26,g12
n54,g23,g76
n16,g94,g27
n17,g7,g46
n18,g94,g34
n63,g84,g6
n9,g80,g56
n25,g39,g35
n30,g67,g80
n31,g95,g99
n10,g90,g7
n43,g7,g21
n68,g37,g60
n34,g13,g76
n8,g98,g97
n53,g36,g14
n55,g65,g85
n38,g98,g89
n33,g94,g61
n62,g6,g15
n11,g61,g57
n27,g97,g56
n50,g50,g18
n44,g2,g9
n12,g97,g93
n67,g20,g43
n0,g30,g24
n22,g83,g98
n58,g83,g36
n36,g3,g33
n42,g76,g97
n61,g96,g13
n3,g33,g11
n29,g63,g19
n47,g6,g13
n49,g82,g43
n52,g82,g76
n59,g15,g8
n57,g7,g13
n66,g85,g83
n37,g88,g41
n13,g64,g59
n40,g88,g55
n19,g29,g20
n46,g30,g43
n7,g5,g30
n15,g16,g21
n48,g12,g0
n41,g59,g9
n64,g92,g71
n56,g57,g93
n2,g12,g2
n1,g10,g3
