n0,g16,g61
n1,g41,g7
n2,g58,g28
n3,g77,g57
n4,g20,g87
n5,g64,g46
n6,g31,g51
n7,g4,g54
n8,g9,g24
n9,g43,g81
n10,g84,g7
n11,g77,g27
n12,g2,g43
n13,g22,g74
n14,g65,g86
n15,g90,g76
n16,g90,g71
n17,g19,g12
n18,g30,g11
n19,g51,g91
n20,g38,g79
n21,g25,g81
n22,g68,g26
n23,g92,g50
n24,g53,g98
n25,g31,g23
n26,g94,g67
n27,g7,g65
n28,g98,g14
n29,g56,g4
n30,g36,g40
n31,g20,g62
n32,g10,g29
n33,g98,g15
n34,g99,g15
n35,g1,g27
n36,g36,g51
n37,g71,g36
n38,g73,g84
n39,g28,g54
n40,g43,g28
n41,g45,g18
n42,g12,g3
n43,g36,g85
n44,g97,g49
n45,g66,g64
n46,g24,g80
