n0,g75,g21
n1,g15,g73
n2,g50,g84
n3,g76,g7
n4,g96,g14
n5,g17,g48
n6,g65,g69
n7,g22,g80
n8,g86,g40
n9,g64,g98
n10,g5,g50
n11,g94,g59
n12,g1,g53
n13,g32,g47
n14,g65,g7
n15,g59,g34
n16,g18,g93
n17,g38,g74
n18,g18,g34
n19,g54,g38
n20,g54,g17
n21,g83,g29
n22,g64,g80
n23,g20,g14
n24,g92,g67
n25,g42,g47
n26,g34,g10
n27,g41,g72
n28,g69,g39
n29,g98,g56
n30,g29,g11
n31,g1,g11
n32,g30,g8
n33,g18,g4
n34,g74,g35
n35,g22,g87
n36,g61,g77
n37,g41,g81
n38,g43,g69
n39,g25,g50
n40,g63,g25
n41,g46,g78
n42,g79,g2
n43,g81,g7
n44,g73,g32
n45,g20,g98
n46,g62,g72
