n0,g37,g57
n1,g87,g65
n2,g71,g40
n3,g77,g22
n4,g62,g85
n5,g46,g48
n6,g22,g15
n7,g41,g56
n8,g41,g87
n9,g18,g72
n10,g88,g16
n11,g14,g30
n12,g1,g70
n13,g8,g6
n14,g66,g87
n15,g10,g17
n16,g24,g52
n17,g20,g97
n18,g84,g80
n19,g11,g85
n20,g66,g46
n21,g63,g74
n22,g50,g27
n23,g27,g34
n24,g38,g31
n25,g81,g18
n26,g19,g71
n27,g77,g17
n28,g15,g65
n29,g80,g76
n30,g34,g11
n31,g10,g46
n32,g61,g42
n33,g0,g47
n34,g44,g11
n35,g33,g64
n36,g99,g72
n37,g72,g93
n38,g95,g65
n39,g90,g13
n40,g79,g26
n41,g17,g52
n42,g93,g32
n43,g19,g58
n44,g5,g43
n45,g88,g49
n46,g21,g80
n47,g3,g49
n48,g13,g50
n49,g89,g38
n50,g32,g92
n51,g21,g8
n52,g75,g88
n53,g21,g74
n54,g13,g14
n55,g48,g5
n56,g41,g66
n57,g96,g3
n58,g63,g51
n59,g97,g12
n60,g68,g93
n61,g41,g71
n62,g72,g69
n63,g95,g38
n64,g3,g10
n65,g66,g21
n66,g3,g15
