n70,g18,g17
n65,g83,g35
n6,g44,g85
n35,g57,g68
n4,g59,g53
n32,g21,g6
n72,g94,g43
n26,g31,g53
n21,g15,g82
n60,g97,g81
n20,g38,g58
n51,g89,g62
n69,g33,g38
n71,g85,g59
n28,g21,g24
n14,g33,g35
n45,g81,g34
n39,g23,g16
n5,g62,g88
n23,g41,g0
n24,g38,g45
n54,g84,g59
n16,g39,g55
n17,g89,g44
n18,g2,g6
n63,g2,g91
n9,g34,g83
n25,g47,g8
n30,g37,g16
n31,g45,g9
n10,g97,g31
n43,g42,g30
n68,g5,g60
n34,g8,g85
n8,g17,g31
n53,g55,g26
n55,g88,g95
n38,g0,g33
n33,g7,g10
n62,g59,g82
n11,g4,g78
n27,g73,g26
n50,g71,g42
n44,g76,g43
n12,g19,g40
n67,g73,g94
n0,g0,g94
n22,g97,g20
n58,g89,g91
n36,g21,g49
n42,g5,g18
n61,g38,g27
n3,g51,g4
n29,g70,g34
n47,g53,g45
n49,g67,g7
n52,g51,g45
n59,g39,g0
n57,g91,g36
n66,g35,g18
n37,g51,g99
n13,g23,g55
n40,g47,g40
n19,g48,g68
n46,g96,g20
n7,g46,g74
n15,g29,g94
n48,g89,g39
n41,g84,g65
n64,g3,g47
n56,g93,g15
n2,g91,g24
n1,g86,g69
