n70,g36,g38
n65,g20,g88
n6,g95,g45
n35,g38,g35
n4,g12,g61
n32,g49,g44
n72,g17,g47
n26,g50,g23
n21,g51,g54
n60,g85,g27
n20,g97,g29
n51,g88,g29
n69,g4,g92
n71,g39,g14
n28,g56,g79
n14,g33,g52
n45,g20,g30
n39,g3,g55
n5,g92,g12
n23,g47,g44
n24,g27,g14
n54,g91,g11
n16,g21,g70
n17,g55,g39
n18,g24,g20
n63,g73,g79
n9,g48,g6
n25,g14,g0
n30,g97,g41
n31,g27,g37
n10,g76,g97
n43,g64,g18
n68,g89,g10
n34,g91,g58
n8,g69,g21
n53,g74,g14
n55,g15,g42
n38,g20,g8
n33,g74,g62
n62,g17,g81
n11,g97,g78
n27,g27,g84
n50,g61,g8
n44,g13,g30
n12,g75,g69
n67,g78,g12
n0,g55,g49
n22,g83,g4
n58,g90,g20
n36,g17,g71
n42,g56,g59
n61,g46,g84
n3,g66,g62
n29,g3,g81
n47,g11,g82
n49,g26,g79
n52,g49,g34
n59,g66,g94
n57,g52,g41
n66,g48,g55
n37,g76,g15
n13,g5,g53
n40,g86,g5
n19,g0,g11
n46,g15,g8
n7,g40,g36
n15,g27,g58
n48,g30,g40
n41,g90,g77
n64,g98,g74
n56,g51,g24
n2,g49,g93
n1,g4,g36
