n0,g10,g82
n1,g99,g30
n2,g99,g75
n3,g29,g36
n4,g62,g54
n5,g0,g29
n6,g80,g75
n7,g86,g35
n8,g31,g95
n9,g60,g17
n10,g94,g4
n11,g13,g36
n12,g68,g39
n13,g27,g94
n14,g15,g95
n15,g54,g42
n16,g90,g57
n17,g12,g89
n18,g9,g42
n19,g29,g11
n20,g64,g24
n21,g19,g68
n22,g81,g14
n23,g6,g22
n24,g93,g41
n25,g74,g61
n26,g41,g63
n27,g41,g36
n28,g14,g53
n29,g27,g78
n30,g7,g43
n31,g12,g86
n32,g21,g68
n33,g36,g63
n34,g53,g15
n35,g16,g97
n36,g8,g67
n37,g23,g66
n38,g36,g96
n39,g58,g54
n40,g4,g11
n41,g54,g41
n42,g83,g12
n43,g73,g37
n44,g16,g17
n45,g11,g68
n46,g63,g78
n47,g72,g35
n48,g57,g28
n49,g52,g7
