n70,g53,g14
n65,g15,g85
n6,g23,g94
n35,g74,g48
n4,g19,g98
n32,g74,g80
n72,g26,g82
n74,g88,g89
n26,g75,g5
n21,g22,g60
n60,g52,g22
n20,g4,g74
n73,g36,g55
n51,g87,g84
n69,g37,g76
n71,g10,g22
n28,g4,g54
n77,g61,g86
n14,g59,g36
n45,g7,g54
n39,g78,g5
n5,g32,g21
n23,g63,g21
n24,g33,g78
n54,g41,g86
n16,g29,g41
n17,g80,g23
n18,g73,g56
n63,g46,g22
n9,g84,g78
n25,g95,g44
n30,g79,g40
n31,g83,g61
n10,g40,g68
n43,g15,g35
n68,g9,g86
n34,g82,g44
n8,g20,g21
n79,g62,g29
n53,g41,g89
n55,g33,g64
n38,g69,g66
n33,g84,g10
n62,g26,g98
n11,g37,g82
n27,g75,g51
n50,g47,g84
n44,g74,g76
n12,g6,g11
n67,g20,g15
n75,g44,g77
n0,g91,g70
n22,g32,g29
n58,g14,g67
n36,g3,g26
n42,g89,g3
n61,g67,g43
n78,g82,g64
n3,g5,g18
n29,g6,g87
n47,g15,g57
n49,g29,g5
n52,g71,g28
n59,g6,g81
n57,g35,g88
n66,g3,g46
n37,g55,g7
n13,g77,g90
n40,g57,g42
n19,g6,g49
n46,g10,g59
n7,g6,g42
n15,g76,g30
n48,g89,g75
n41,g47,g27
n76,g38,g85
n64,g24,g69
n56,g16,g60
n2,g99,g49
n1,g49,g42
