n70,g27,g37
n65,g58,g47
n6,g24,g48
n35,g71,g31
n4,g49,g83
n32,g7,g76
n72,g3,g56
n74,g29,g5
n26,g91,g58
n21,g38,g80
n60,g54,g90
n20,g20,g52
n73,g86,g96
n51,g65,g14
n69,g96,g95
n71,g5,g72
n28,g6,g71
n77,g31,g19
n14,g83,g74
n45,g9,g15
n39,g66,g57
n5,g77,g17
n23,g4,g61
n24,g73,g80
n54,g97,g67
n16,g53,g49
n17,g9,g30
n18,g23,g20
n63,g43,g14
n9,g62,g53
n25,g86,g9
n30,g12,g0
n31,g69,g58
n10,g29,g90
n43,g99,g26
n68,g40,g10
n34,g1,g89
n8,g99,g47
n79,g26,g71
n53,g62,g94
n55,g82,g65
n38,g84,g35
n33,g15,g98
n62,g81,g59
n11,g44,g34
n27,g59,g44
n50,g42,g39
n44,g2,g29
n12,g19,g23
n67,g35,g86
n75,g17,g42
n0,g36,g25
n22,g37,g86
n58,g2,g78
n36,g95,g72
n42,g51,g23
n61,g24,g66
n78,g73,g7
n3,g74,g72
n29,g14,g17
n47,g44,g81
n49,g98,g58
n52,g76,g39
n59,g88,g48
n57,g41,g86
n66,g81,g17
n37,g11,g74
n13,g38,g21
n40,g59,g10
n19,g79,g68
n46,g30,g65
n7,g73,g29
n15,g84,g57
n48,g67,g15
n41,g81,g57
n76,g10,g12
n64,g22,g48
n56,g2,g60
n2,g65,g83
n1,g29,g61
