n0,g34,g57
n1,g2,g78
n2,g14,g79
n3,g9,g96
n4,g17,g31
n5,g62,g69
n6,g2,g0
n7,g72,g36
n8,g18,g61
n9,g33,g51
n10,g52,g49
n11,g31,g74
n12,g62,g48
n13,g15,g91
n14,g94,g87
n15,g85,g72
n16,g44,g62
n17,g4,g93
n18,g29,g95
n19,g43,g73
n20,g43,g56
n21,g53,g87
n22,g16,g18
n23,g44,g95
n24,g91,g19
n25,g79,g27
n26,g3,g14
n27,g17,g35
n28,g65,g8
n29,g11,g9
n30,g4,g62
n31,g96,g80
n32,g35,g31
n33,g94,g99
n34,g38,g77
n35,g52,g16
n36,g24,g89
n37,g16,g26
n38,g29,g32
n39,g18,g39
n40,g21,g44
n41,g91,g23
n42,g21,g25
n43,g25,g71
n44,g26,g80
n45,g4,g91
n46,g79,g82
n47,g71,g70
n48,g78,g88
n49,g53,g98
n50,g86,g28
n51,g9,g85
n52,g53,g34
n53,g9,g82
