n0,g65,g64
n1,g88,g2
n2,g63,g31
n3,g0,g61
n4,g43,g86
n5,g27,g15
n6,g91,g69
n7,g56,g61
n8,g61,g10
n9,g22,g39
n10,g13,g21
n11,g78,g45
n12,g46,g63
n13,g56,g72
n14,g67,g6
n15,g26,g21
n16,g32,g74
n17,g82,g31
n18,g28,g20
n19,g76,g34
n20,g49,g80
n21,g45,g59
n22,g23,g22
n23,g40,g52
n24,g15,g39
n25,g19,g5
n26,g84,g44
n27,g26,g33
n28,g84,g35
n29,g47,g29
n30,g73,g34
n31,g70,g9
n32,g31,g34
n33,g92,g35
n34,g15,g4
n35,g24,g8
n36,g58,g65
n37,g49,g19
n38,g58,g35
n39,g48,g67
n40,g4,g83
n41,g3,g11
n42,g49,g27
n43,g15,g72
n44,g30,g75
n45,g15,g34
n46,g46,g89
n47,g75,g35
n48,g18,g63
n49,g76,g51
n50,g82,g9
n51,g51,g17
n52,g47,g54
n53,g85,g16
