n0,g0,g70
n1,g12,g54
n2,g64,g84
n3,g68,g60
n4,g42,g53
n5,g98,g27
n6,g23,g55
n7,g42,g88
n8,g82,g60
n9,g46,g3
n10,g99,g65
n11,g57,g29
n12,g16,g45
n13,g26,g36
n14,g39,g56
n15,g96,g75
n16,g64,g63
n17,g29,g17
n18,g91,g77
n19,g83,g80
n20,g29,g77
n21,g60,g66
n22,g88,g13
n23,g55,g93
n24,g73,g75
n25,g25,g93
n26,g29,g20
n27,g63,g74
n28,g76,g86
n29,g38,g40
n30,g56,g50
n31,g95,g52
n32,g4,g16
n33,g6,g12
n34,g6,g79
n35,g17,g19
n36,g23,g84
n37,g60,g92
n38,g6,g89
n39,g24,g16
n40,g98,g32
n41,g6,g74
n42,g72,g64
n43,g17,g14
n44,g61,g80
n45,g57,g19
n46,g6,g23
n47,g34,g48
n48,g25,g88
n49,g61,g14
n50,g29,g11
n51,g76,g1
n52,g4,g14
n53,g51,g53
