n0,g14,g62
n1,g33,g95
n2,g18,g6
n3,g74,g73
n4,g44,g97
n5,g95,g45
n6,g61,g81
n7,g87,g73
n8,g86,g38
n9,g94,g76
n10,g63,g74
n11,g48,g99
n12,g71,g52
n13,g19,g0
n14,g63,g6
n15,g72,g48
n16,g88,g73
n17,g51,g86
n18,g59,g78
n19,g27,g42
n20,g34,g81
n21,g8,g46
n22,g7,g50
n23,g42,g33
n24,g80,g23
n25,g10,g54
n26,g67,g7
n27,g3,g12
n28,g15,g81
n29,g24,g44
n30,g61,g82
n31,g51,g46
n32,g29,g21
n33,g71,g43
n34,g45,g83
n35,g4,g73
n36,g49,g92
n37,g45,g92
n38,g49,g43
n39,g40,g92
n40,g17,g47
n41,g19,g5
n42,g39,g8
n43,g2,g60
n44,g60,g3
n45,g53,g92
n46,g65,g39
n47,g5,g91
n48,g75,g28
n49,g82,g6
n50,g61,g72
n51,g45,g10
n52,g30,g4
n53,g49,g89
n54,g22,g73
n55,g0,g39
n56,g70,g12
n57,g37,g47
n58,g51,g77
n59,g37,g98
n60,g44,g60
n61,g31,g43
n62,g16,g52
n63,g42,g79
n64,g99,g28
n65,g41,g59
n66,g44,g52
n67,g15,g34
n68,g75,g82
