n0,g89,g43
n1,g27,g30
n2,g41,g12
n3,g3,g28
n4,g14,g35
n5,g40,g3
n6,g80,g17
n7,g7,g1
n8,g93,g97
n9,g57,g37
n10,g52,g12
n11,g31,g32
n12,g31,g53
n13,g92,g20
n14,g93,g38
n15,g24,g82
n16,g22,g7
n17,g57,g89
n18,g99,g50
n19,g52,g32
n20,g21,g63
n21,g55,g49
n22,g59,g92
n23,g4,g1
n24,g98,g49
n25,g3,g90
n26,g62,g96
n27,g95,g75
n28,g87,g13
n29,g16,g57
n30,g69,g73
n31,g66,g52
n32,g81,g67
n33,g56,g69
n34,g72,g93
n35,g78,g19
n36,g79,g59
n37,g24,g48
n38,g84,g94
n39,g37,g34
n40,g36,g26
n41,g8,g87
n42,g58,g57
n43,g33,g2
n44,g51,g22
n45,g97,g32
n46,g96,g14
n47,g62,g81
n48,g80,g25
n49,g76,g68
n50,g91,g28
n51,g96,g67
n52,g22,g21
n53,g88,g55
n54,g46,g36
n55,g75,g80
n56,g13,g95
n57,g71,g21
n58,g86,g76
n59,g13,g27
n60,g26,g59
n61,g32,g0
n62,g79,g44
n63,g66,g59
n64,g28,g86
n65,g1,g76
n66,g17,g49
n67,g0,g13
n68,g53,g62
