n0,g42,g20
n1,g31,g76
n2,g14,g75
n3,g63,g14
n4,g12,g3
n5,g74,g15
n6,g3,g25
n7,g30,g13
n8,g54,g44
n9,g79,g78
n10,g58,g0
n11,g43,g85
n12,g94,g55
n13,g95,g39
n14,g75,g70
n15,g84,g86
n16,g36,g77
n17,g20,g96
n18,g18,g45
n19,g80,g21
n20,g59,g93
n21,g81,g42
n22,g15,g24
n23,g17,g82
n24,g0,g91
n25,g24,g81
n26,g75,g77
n27,g81,g82
n28,g79,g91
n29,g10,g28
n30,g81,g0
n31,g70,g53
n32,g11,g94
n33,g83,g78
n34,g1,g28
n35,g15,g87
n36,g63,g90
n37,g99,g29
n38,g29,g0
n39,g78,g98
n40,g26,g30
n41,g29,g78
n42,g7,g35
n43,g39,g33
n44,g66,g94
n45,g88,g10
n46,g25,g13
n47,g44,g21
n48,g72,g36
n49,g27,g24
n50,g28,g65
n51,g39,g91
n52,g89,g49
n53,g27,g15
n54,g17,g56
n55,g59,g11
n56,g60,g15
n57,g74,g72
n58,g6,g57
