n0,g65,g94
n1,g11,g83
n2,g34,g80
n3,g71,g79
n4,g58,g15
n5,g22,g90
n6,g5,g48
n7,g90,g50
n8,g27,g78
n9,g56,g8
n10,g30,g71
n11,g94,g31
n12,g52,g4
n13,g75,g42
n14,g21,g37
n15,g89,g85
n16,g44,g99
n17,g76,g73
n18,g90,g92
n19,g69,g7
n20,g30,g55
n21,g67,g88
n22,g53,g22
n23,g81,g98
n24,g4,g78
n25,g61,g55
n26,g2,g82
n27,g5,g1
n28,g36,g55
n29,g35,g36
n30,g14,g39
n31,g50,g76
n32,g44,g58
n33,g98,g52
n34,g7,g67
n35,g6,g7
n36,g32,g24
n37,g44,g49
n38,g26,g30
n39,g48,g87
n40,g19,g0
n41,g44,g42
n42,g28,g55
n43,g79,g38
n44,g30,g33
n45,g42,g21
n46,g88,g45
n47,g89,g97
n48,g12,g82
n49,g42,g47
n50,g93,g29
n51,g37,g67
n52,g83,g76
n53,g86,g98
n54,g35,g79
n55,g50,g20
n56,g20,g47
n57,g17,g36
n58,g32,g83
