n0,g48,g10
n1,g21,g72
n2,g44,g98
n3,g80,g38
n4,g0,g19
n5,g98,g21
n6,g58,g70
n7,g93,g88
n8,g82,g6
n9,g15,g27
n10,g6,g58
n11,g70,g14
n12,g60,g90
n13,g11,g6
n14,g6,g49
n15,g73,g28
n16,g46,g34
n17,g13,g17
n18,g70,g97
n19,g75,g56
n20,g60,g58
n21,g21,g84
n22,g67,g20
n23,g8,g52
n24,g59,g11
n25,g47,g20
n26,g73,g0
n27,g68,g3
n28,g82,g76
n29,g97,g42
n30,g63,g13
n31,g32,g46
n32,g2,g66
n33,g29,g17
n34,g52,g87
n35,g42,g89
n36,g42,g22
n37,g31,g85
n38,g43,g82
n39,g14,g49
n40,g89,g51
n41,g13,g78
n42,g72,g32
n43,g6,g86
n44,g66,g73
n45,g60,g46
n46,g68,g31
n47,g87,g72
n48,g24,g72
n49,g93,g19
n50,g30,g96
n51,g57,g8
n52,g57,g62
n53,g69,g89
n54,g87,g62
n55,g52,g12
