n0,g45,g94
n1,g24,g88
n2,g13,g7
n3,g77,g51
n4,g7,g83
n5,g68,g91
n6,g99,g32
n7,g93,g54
n8,g95,g64
n9,g24,g67
n10,g19,g78
n11,g51,g2
n12,g95,g41
n13,g83,g82
n14,g66,g82
n15,g21,g5
n16,g55,g37
n17,g72,g59
n18,g82,g33
n19,g55,g14
n20,g35,g52
n21,g98,g41
n22,g8,g84
n23,g46,g51
n24,g24,g37
n25,g76,g49
n26,g95,g87
n27,g62,g48
n28,g73,g7
n29,g64,g48
n30,g46,g40
n31,g16,g39
n32,g19,g60
n33,g70,g61
n34,g84,g15
n35,g50,g11
n36,g74,g37
n37,g71,g7
n38,g15,g21
n39,g47,g72
n40,g7,g3
n41,g8,g14
n42,g82,g25
n43,g33,g81
n44,g17,g26
n45,g2,g87
n46,g85,g42
n47,g98,g46
n48,g26,g9
n49,g42,g84
n50,g55,g93
n51,g69,g65
n52,g29,g3
n53,g30,g44
n54,g63,g8
n55,g75,g31
n56,g93,g47
n57,g19,g23
n58,g85,g76
n59,g75,g50
n60,g99,g25
n61,g83,g96
n62,g0,g19
n63,g92,g56
n64,g61,g63
n65,g34,g21
n66,g14,g6
n67,g73,g12
n68,g93,g72
n69,g14,g78
