n70,g86,g23
n65,g76,g48
n6,g79,g48
n35,g94,g40
n4,g23,g39
n32,g21,g4
n72,g39,g32
n74,g30,g70
n26,g95,g49
n21,g69,g59
n60,g14,g47
n20,g78,g21
n73,g74,g32
n51,g11,g69
n69,g24,g62
n71,g37,g91
n28,g78,g12
n77,g81,g25
n14,g23,g37
n45,g97,g4
n39,g12,g47
n5,g53,g95
n23,g93,g78
n24,g11,g3
n54,g96,g91
n16,g91,g75
n17,g87,g14
n18,g94,g3
n63,g40,g52
n9,g6,g62
n25,g6,g0
n30,g44,g35
n31,g34,g7
n10,g28,g53
n43,g25,g79
n68,g93,g2
n34,g2,g35
n8,g77,g0
n53,g69,g85
n55,g29,g10
n38,g44,g48
n33,g10,g55
n62,g38,g53
n11,g33,g0
n27,g8,g20
n50,g31,g12
n44,g26,g87
n12,g21,g71
n67,g23,g32
n75,g56,g98
n0,g10,g52
n22,g30,g92
n58,g38,g60
n36,g17,g51
n42,g17,g18
n61,g76,g77
n78,g12,g65
n3,g65,g59
n29,g20,g93
n47,g15,g41
n49,g62,g80
n52,g91,g43
n59,g73,g78
n57,g37,g69
n66,g5,g70
n37,g31,g92
n13,g70,g21
n40,g59,g18
n19,g6,g15
n46,g92,g96
n7,g85,g12
n15,g8,g50
n48,g14,g82
n41,g48,g40
n76,g45,g9
n64,g4,g36
n56,g34,g57
n2,g61,g91
n1,g88,g25
