n0,g59,g46
n1,g20,g54
n2,g16,g90
n3,g48,g98
n4,g88,g77
n5,g78,g86
n6,g69,g71
n7,g20,g73
n8,g41,g54
n9,g46,g23
n10,g21,g2
n11,g52,g96
n12,g24,g35
n13,g13,g72
n14,g34,g61
n15,g2,g8
n16,g35,g81
n17,g98,g62
n18,g32,g90
n19,g88,g22
n20,g6,g91
n21,g57,g52
n22,g84,g38
n23,g75,g13
n24,g1,g65
n25,g58,g12
n26,g77,g36
n27,g37,g71
n28,g63,g38
n29,g19,g98
n30,g78,g15
n31,g96,g84
n32,g52,g44
n33,g80,g32
n34,g80,g53
n35,g31,g3
n36,g39,g82
n37,g81,g76
n38,g69,g68
n39,g29,g7
n40,g18,g89
n41,g93,g29
n42,g15,g65
n43,g96,g40
n44,g85,g35
n45,g19,g31
n46,g75,g95
n47,g14,g7
n48,g14,g4
n49,g78,g42
n50,g27,g93
n51,g92,g25
n52,g37,g72
n53,g41,g39
n54,g45,g47
n55,g53,g55
n56,g61,g9
n57,g77,g42
n58,g44,g21
n59,g83,g78
n60,g97,g21
