n70,g92,g12
n65,g9,g41
n6,g41,g93
n35,g13,g97
n4,g73,g19
n32,g12,g73
n72,g21,g39
n26,g20,g92
n21,g46,g50
n60,g31,g11
n20,g65,g81
n73,g30,g96
n51,g20,g11
n69,g5,g69
n71,g43,g26
n28,g75,g47
n14,g35,g23
n45,g10,g55
n39,g29,g26
n5,g48,g0
n23,g91,g13
n24,g13,g67
n54,g87,g15
n16,g38,g72
n17,g72,g7
n18,g23,g11
n63,g17,g23
n9,g65,g35
n25,g84,g70
n30,g3,g56
n31,g54,g32
n10,g0,g44
n43,g46,g75
n68,g76,g67
n34,g69,g29
n8,g91,g33
n53,g61,g41
n55,g66,g64
n38,g27,g20
n33,g66,g3
n62,g5,g74
n11,g21,g1
n27,g60,g55
n50,g89,g90
n44,g94,g29
n12,g32,g61
n67,g17,g57
n0,g8,g38
n22,g30,g67
n58,g60,g20
n36,g21,g50
n42,g1,g57
n61,g43,g36
n3,g9,g71
n29,g90,g39
n47,g46,g37
n49,g22,g2
n52,g97,g39
n59,g9,g38
n57,g80,g35
n66,g93,g38
n37,g26,g11
n13,g29,g27
n40,g21,g94
n19,g71,g45
n46,g75,g4
n7,g5,g92
n15,g70,g2
n48,g19,g53
n41,g58,g89
n64,g44,g53
n56,g39,g80
n2,g13,g49
n1,g6,g1
