n70,g30,g4
n65,g50,g5
n6,g55,g90
n35,g7,g93
n4,g64,g75
n32,g83,g63
n72,g54,g82
n26,g11,g32
n21,g75,g60
n60,g57,g77
n20,g3,g58
n73,g8,g81
n51,g23,g60
n69,g89,g25
n71,g38,g0
n28,g39,g44
n14,g42,g83
n45,g71,g30
n39,g90,g67
n5,g84,g33
n23,g12,g27
n24,g79,g37
n54,g81,g89
n16,g13,g32
n17,g5,g14
n18,g31,g64
n63,g29,g68
n9,g82,g76
n25,g98,g58
n30,g7,g41
n31,g41,g16
n10,g80,g11
n43,g27,g48
n68,g18,g6
n34,g90,g56
n8,g64,g89
n53,g42,g48
n55,g41,g24
n38,g29,g50
n33,g76,g81
n62,g97,g31
n11,g19,g25
n27,g64,g26
n50,g19,g47
n44,g12,g42
n12,g92,g76
n67,g4,g63
n0,g29,g3
n22,g83,g10
n58,g28,g47
n36,g34,g61
n42,g6,g85
n61,g13,g14
n3,g76,g89
n29,g34,g25
n47,g22,g5
n49,g64,g81
n52,g98,g11
n59,g22,g20
n57,g77,g41
n66,g61,g13
n37,g80,g81
n13,g48,g41
n40,g58,g50
n19,g42,g1
n46,g21,g84
n7,g69,g95
n15,g20,g23
n48,g20,g35
n41,g16,g60
n64,g92,g68
n56,g38,g72
n2,g28,g65
n1,g43,g51
