n0,g32,g35
n1,g75,g39
n2,g48,g91
n3,g50,g66
n4,g10,g40
n5,g31,g68
n6,g98,g72
n7,g5,g42
n8,g4,g36
n9,g43,g9
n10,g17,g11
n11,g68,g73
n12,g51,g43
n13,g62,g77
n14,g40,g22
n15,g58,g55
n16,g42,g43
n17,g14,g44
n18,g8,g7
n19,g92,g67
n20,g93,g38
n21,g19,g33
n22,g0,g64
n23,g11,g88
n24,g50,g11
n25,g94,g96
n26,g40,g59
n27,g42,g63
n28,g79,g32
n29,g8,g67
n30,g9,g41
n31,g89,g56
n32,g30,g56
n33,g0,g70
n34,g41,g56
n35,g17,g79
n36,g51,g96
n37,g26,g51
n38,g21,g4
n39,g35,g99
n40,g77,g73
n41,g55,g42
n42,g93,g88
n43,g31,g99
n44,g70,g69
n45,g36,g9
