n0,g97,g66
n1,g26,g32
n2,g85,g40
n3,g17,g40
n4,g45,g21
n5,g85,g18
n6,g31,g42
n7,g49,g14
n8,g58,g78
n9,g11,g22
n10,g67,g87
n11,g45,g51
n12,g41,g88
n13,g40,g73
n14,g73,g24
n15,g58,g36
n16,g20,g30
n17,g89,g65
n18,g88,g83
n19,g37,g62
n20,g1,g18
n21,g44,g3
n22,g84,g34
n23,g34,g49
n24,g64,g29
n25,g22,g90
n26,g6,g1
n27,g62,g72
n28,g66,g81
n29,g57,g21
n30,g94,g25
n31,g57,g1
n32,g66,g35
n33,g60,g12
n34,g47,g13
n35,g1,g27
n36,g96,g20
n37,g6,g24
n38,g61,g60
n39,g60,g95
n40,g40,g18
n41,g17,g85
n42,g69,g18
n43,g71,g27
n44,g12,g15
n45,g72,g29
n46,g11,g91
n47,g19,g89
n48,g21,g50
n49,g10,g26
n50,g55,g3
n51,g89,g94
n52,g18,g88
n53,g29,g93
n54,g94,g52
n55,g63,g29
