n0,g41,g32
n1,g95,g24
n2,g46,g72
n3,g51,g86
n4,g24,g38
n5,g15,g51
n6,g13,g91
n7,g19,g48
n8,g72,g76
n9,g1,g28
n10,g29,g2
n11,g37,g6
n12,g82,g96
n13,g21,g69
n14,g57,g29
n15,g64,g57
n16,g72,g24
n17,g5,g84
n18,g23,g14
n19,g75,g98
n20,g37,g89
n21,g12,g72
n22,g94,g77
n23,g46,g7
n24,g59,g95
n25,g90,g27
n26,g44,g37
n27,g13,g43
n28,g62,g46
n29,g39,g4
n30,g98,g40
n31,g79,g65
n32,g21,g48
n33,g57,g51
n34,g4,g52
n35,g71,g38
n36,g74,g17
n37,g28,g15
n38,g5,g57
n39,g92,g30
n40,g36,g43
n41,g70,g38
n42,g46,g51
n43,g90,g40
n44,g78,g87
n45,g94,g33
n46,g79,g41
n47,g61,g41
n48,g83,g78
n49,g62,g51
n50,g26,g22
n51,g84,g47
n52,g45,g47
n53,g47,g1
n54,g31,g40
n55,g49,g50
n56,g97,g4
n57,g56,g48
n58,g39,g62
n59,g52,g88
n60,g26,g66
n61,g92,g16
n62,g9,g11
n63,g79,g39
n64,g25,g62
n65,g76,g40
n66,g30,g16
