n0,g87,g94
n1,g47,g61
n2,g63,g22
n3,g39,g6
n4,g31,g53
n5,g60,g42
n6,g37,g25
n7,g17,g82
n8,g69,g43
n9,g35,g26
n10,g44,g61
n11,g34,g84
n12,g90,g78
n13,g74,g51
n14,g73,g37
n15,g59,g93
n16,g84,g32
n17,g0,g32
n18,g70,g84
n19,g40,g85
n20,g64,g33
n21,g66,g0
n22,g84,g31
n23,g85,g6
n24,g84,g29
n25,g86,g70
n26,g29,g0
n27,g16,g37
n28,g95,g63
n29,g20,g38
n30,g55,g15
n31,g39,g58
n32,g97,g37
n33,g29,g22
n34,g47,g56
n35,g98,g7
n36,g37,g32
n37,g89,g86
n38,g42,g73
n39,g79,g11
n40,g78,g31
n41,g53,g5
n42,g58,g70
n43,g6,g34
n44,g31,g93
n45,g97,g73
n46,g78,g49
n47,g24,g20
n48,g83,g46
n49,g56,g43
n50,g63,g30
n51,g67,g64
n52,g20,g41
n53,g61,g67
n54,g58,g29
n55,g2,g47
n56,g80,g3
n57,g71,g70
n58,g53,g76
n59,g49,g75
n60,g5,g25
n61,g78,g39
n62,g83,g32
n63,g7,g81
n64,g49,g9
n65,g83,g51
n66,g16,g20
