n0,g6,g14
n1,g90,g61
n2,g86,g59
n3,g10,g53
n4,g81,g63
n5,g91,g15
n6,g26,g15
n7,g76,g90
n8,g72,g23
n9,g57,g73
n10,g30,g98
n11,g79,g51
n12,g3,g28
n13,g28,g95
n14,g49,g1
n15,g85,g44
n16,g95,g73
n17,g85,g68
n18,g47,g58
n19,g18,g71
n20,g14,g58
n21,g97,g34
n22,g18,g35
n23,g7,g96
n24,g95,g53
n25,g12,g44
n26,g53,g94
n27,g70,g9
n28,g20,g3
n29,g71,g94
n30,g97,g46
n31,g31,g74
n32,g53,g20
n33,g66,g67
n34,g50,g9
n35,g57,g0
n36,g94,g98
n37,g28,g41
n38,g73,g35
n39,g35,g60
n40,g7,g0
n41,g66,g81
n42,g63,g75
n43,g43,g27
n44,g99,g48
n45,g17,g90
n46,g90,g37
n47,g21,g65
n48,g12,g37
n49,g52,g73
n50,g99,g29
n51,g29,g58
n52,g20,g17
n53,g25,g77
n54,g75,g24
n55,g11,g46
n56,g17,g13
n57,g83,g77
n58,g18,g31
n59,g39,g41
n60,g53,g61
