n0,g25,g16
n1,g7,g73
n2,g58,g62
n3,g74,g91
n4,g89,g47
n5,g11,g78
n6,g98,g14
n7,g5,g87
n8,g9,g10
n9,g77,g31
n10,g62,g15
n11,g18,g90
n12,g6,g56
n13,g40,g54
n14,g51,g49
n15,g52,g64
n16,g20,g91
n17,g86,g54
n18,g48,g28
n19,g85,g43
n20,g93,g94
n21,g31,g11
n22,g45,g53
n23,g86,g12
n24,g81,g60
n25,g8,g17
n26,g33,g72
n27,g46,g34
n28,g46,g25
n29,g4,g96
n30,g12,g95
n31,g55,g4
n32,g61,g86
n33,g55,g3
n34,g59,g92
n35,g91,g2
n36,g4,g45
n37,g38,g67
n38,g75,g37
n39,g1,g52
n40,g40,g7
n41,g12,g54
n42,g73,g54
n43,g67,g51
n44,g76,g7
n45,g97,g71
n46,g99,g3
n47,g78,g10
n48,g84,g10
n49,g11,g27
