n0,g70,g1
n1,g56,g27
n2,g33,g72
n3,g42,g67
n4,g90,g18
n5,g30,g98
n6,g30,g4
n7,g51,g52
n8,g25,g81
n9,g9,g22
n10,g66,g43
n11,g32,g39
n12,g60,g61
n13,g94,g34
n14,g68,g26
n15,g30,g65
n16,g13,g84
n17,g55,g6
n18,g59,g72
n19,g92,g54
n20,g77,g43
n21,g85,g9
n22,g46,g23
n23,g98,g62
n24,g40,g58
n25,g92,g86
n26,g86,g59
n27,g93,g23
n28,g79,g11
n29,g44,g86
n30,g37,g53
n31,g15,g16
n32,g7,g31
n33,g75,g31
n34,g83,g18
n35,g84,g60
n36,g15,g13
n37,g7,g40
n38,g33,g90
n39,g19,g94
n40,g49,g66
n41,g23,g88
n42,g97,g7
n43,g47,g50
n44,g98,g52
n45,g16,g59
n46,g20,g35
n47,g28,g97
n48,g88,g96
n49,g58,g99
n50,g98,g23
n51,g51,g10
n52,g83,g17
n53,g27,g36
n54,g40,g23
n55,g50,g99
n56,g26,g64
n57,g26,g35
n58,g45,g46
n59,g18,g28
n60,g82,g71
n61,g11,g8
n62,g10,g8
n63,g7,g5
n64,g17,g37
n65,g66,g4
n66,g18,g68
n67,g46,g48
n68,g56,g95
n69,g29,g20
