n0,g33,g92
n1,g30,g24
n2,g75,g3
n3,g54,g89
n4,g60,g34
n5,g7,g71
n6,g94,g6
n7,g41,g78
n8,g64,g73
n9,g18,g60
n10,g1,g99
n11,g43,g79
n12,g52,g64
n13,g95,g61
n14,g3,g86
n15,g80,g70
n16,g61,g86
n17,g66,g3
n18,g7,g1
n19,g48,g87
n20,g77,g25
n21,g12,g90
n22,g78,g90
n23,g6,g71
n24,g87,g77
n25,g11,g91
n26,g5,g86
n27,g89,g49
n28,g23,g77
n29,g89,g53
n30,g96,g75
n31,g29,g12
n32,g62,g51
n33,g78,g79
n34,g81,g63
n35,g58,g19
n36,g8,g13
n37,g76,g34
n38,g39,g62
n39,g0,g20
n40,g24,g96
n41,g30,g19
n42,g74,g13
n43,g72,g67
n44,g73,g68
n45,g91,g81
n46,g50,g5
n47,g81,g31
n48,g17,g24
n49,g9,g43
n50,g36,g16
n51,g70,g21
n52,g99,g35
n53,g27,g57
n54,g27,g81
n55,g21,g46
n56,g56,g47
n57,g62,g87
n58,g52,g66
n59,g45,g83
n60,g82,g53
n61,g22,g82
n62,g29,g1
n63,g17,g82
n64,g12,g97
n65,g21,g0
n66,g23,g13
n67,g78,g0
n68,g59,g95
n69,g93,g69
