n70,g44,g53
n6,g85,g93
n4,g61,g34
n22,g0,g44
n21,g59,g86
n60,g66,g31
n79,g19,g89
n74,g30,g52
n69,g4,g2
n28,g64,g82
n14,g23,g18
n45,g79,g20
n5,g70,g13
n23,g69,g60
n24,g31,g32
n17,g84,g27
n54,g19,g6
n77,g23,g8
n63,g20,g58
n9,g55,g7
n25,g57,g69
n10,g23,g9
n68,g94,g8
n34,g40,g78
n72,g65,g24
n73,g21,g67
n55,g53,g71
n44,g91,g53
n16,g56,g45
n80,g95,g28
n81,g57,g74
n75,g69,g96
n66,g92,g28
n47,g30,g83
n52,g16,g77
n59,g89,g46
n57,g73,g9
n71,g33,g45
n37,g97,g75
n31,g19,g56
n19,g37,g69
n46,g68,g7
n65,g53,g1
n85,g78,g80
n1,g33,g86
n84,g67,g35
n32,g36,g60
n26,g81,g16
n20,g40,g91
n53,g15,g55
n56,g13,g50
n76,g3,g63
n38,g65,g20
n13,g33,g74
n67,g75,g93
n41,g12,g89
n18,g9,g24
n11,g20,g42
n30,g35,g90
n35,g0,g28
n8,g22,g19
n83,g92,g26
n39,g46,g11
n33,g80,g18
n27,g38,g87
n50,g44,g33
n12,g30,g54
n82,g48,g89
n0,g98,g31
n43,g26,g4
n58,g61,g3
n36,g64,g9
n42,g22,g36
n61,g29,g82
n78,g28,g26
n3,g20,g18
n29,g10,g37
n49,g22,g26
n86,g91,g35
n62,g76,g73
n40,g18,g90
n51,g86,g13
n7,g7,g37
n15,g23,g86
n48,g11,g41
n64,g78,g79
n2,g73,g86
