n70,g98,g38
n6,g77,g16
n4,g54,g39
n22,g53,g87
n21,g28,g37
n60,g63,g23
n79,g48,g40
n74,g75,g42
n69,g7,g63
n28,g2,g8
n14,g20,g91
n45,g76,g3
n5,g81,g84
n23,g30,g10
n24,g17,g43
n17,g34,g68
n54,g83,g77
n77,g99,g37
n63,g10,g62
n9,g38,g60
n25,g17,g16
n10,g93,g57
n68,g13,g0
n34,g3,g81
n72,g30,g32
n73,g27,g43
n55,g19,g46
n44,g80,g83
n16,g79,g30
n80,g99,g77
n81,g97,g66
n75,g89,g20
n66,g89,g98
n47,g23,g12
n52,g28,g12
n59,g93,g64
n57,g21,g99
n71,g94,g0
n37,g43,g21
n31,g92,g59
n19,g74,g43
n46,g53,g33
n65,g95,g59
n85,g89,g88
n1,g38,g13
n84,g72,g1
n32,g49,g73
n26,g10,g79
n20,g74,g85
n53,g83,g23
n56,g56,g89
n76,g52,g49
n38,g59,g62
n13,g12,g26
n67,g43,g80
n41,g79,g21
n18,g83,g12
n11,g86,g64
n30,g75,g24
n35,g67,g88
n8,g44,g4
n83,g77,g4
n39,g14,g52
n33,g10,g28
n27,g68,g47
n50,g4,g19
n12,g21,g12
n82,g9,g99
n0,g49,g74
n43,g74,g94
n58,g26,g31
n36,g15,g28
n42,g45,g25
n61,g57,g97
n78,g60,g35
n3,g15,g76
n29,g53,g36
n49,g40,g91
n86,g39,g61
n62,g80,g55
n40,g30,g44
n51,g51,g31
n7,g87,g13
n15,g53,g93
n48,g82,g21
n64,g49,g47
n2,g59,g94
