n0,g85,g98
n1,g30,g64
n2,g90,g48
n3,g52,g55
n4,g23,g14
n5,g68,g27
n6,g7,g58
n7,g40,g23
n8,g6,g39
n9,g13,g44
n10,g84,g87
n11,g46,g99
n12,g45,g65
n13,g93,g4
n14,g12,g26
n15,g55,g42
n16,g92,g6
n17,g20,g23
n18,g9,g41
n19,g59,g90
n20,g32,g14
n21,g71,g15
n22,g0,g62
n23,g75,g51
n24,g91,g56
n25,g11,g45
n26,g84,g55
n27,g73,g66
n28,g44,g23
n29,g20,g96
n30,g77,g90
n31,g51,g19
n32,g9,g43
n33,g93,g42
n34,g59,g38
n35,g56,g76
n36,g84,g82
n37,g57,g15
n38,g26,g69
n39,g36,g5
n40,g47,g12
n41,g24,g50
n42,g5,g55
n43,g11,g9
n44,g54,g8
n45,g72,g75
n46,g40,g83
n47,g57,g26
n48,g34,g40
n49,g65,g28
n50,g9,g22
