n0,g6,g33
n1,g87,g80
n2,g23,g93
n3,g50,g79
n4,g60,g50
n5,g54,g40
n6,g22,g96
n7,g46,g6
n8,g41,g44
n9,g14,g88
n10,g89,g52
n11,g24,g25
n12,g42,g23
n13,g82,g43
n14,g80,g90
n15,g3,g16
n16,g70,g7
n17,g32,g36
n18,g21,g3
n19,g32,g52
n20,g2,g53
n21,g22,g32
n22,g26,g53
n23,g56,g40
n24,g64,g81
n25,g36,g56
n26,g95,g40
n27,g25,g52
n28,g39,g11
n29,g94,g29
n30,g51,g76
n31,g5,g93
n32,g98,g31
n33,g90,g87
n34,g3,g24
n35,g56,g1
n36,g88,g1
n37,g10,g15
n38,g17,g12
n39,g62,g44
n40,g23,g43
n41,g72,g59
n42,g15,g93
n43,g76,g78
n44,g8,g57
n45,g8,g9
n46,g2,g54
n47,g79,g97
n48,g96,g91
n49,g57,g1
n50,g91,g97
