n70,g53,g42
n6,g69,g5
n4,g87,g47
n22,g15,g47
n21,g85,g72
n60,g48,g59
n79,g88,g17
n74,g70,g3
n69,g96,g35
n28,g85,g17
n14,g48,g72
n45,g26,g92
n89,g6,g36
n5,g82,g88
n23,g19,g77
n24,g82,g55
n17,g85,g16
n54,g12,g45
n77,g87,g20
n63,g83,g59
n9,g2,g26
n25,g79,g8
n87,g50,g78
n10,g58,g22
n68,g41,g21
n34,g40,g18
n72,g20,g60
n73,g32,g74
n55,g31,g71
n44,g27,g49
n16,g71,g86
n80,g83,g6
n81,g1,g75
n75,g40,g37
n66,g43,g61
n47,g17,g26
n52,g11,g99
n59,g91,g44
n57,g28,g89
n71,g41,g68
n37,g9,g78
n31,g50,g7
n19,g8,g27
n46,g48,g63
n65,g41,g73
n85,g0,g56
n1,g45,g54
n84,g58,g79
n32,g66,g21
n26,g49,g30
n20,g71,g76
n53,g35,g30
n56,g3,g96
n76,g21,g78
n38,g94,g61
n13,g83,g53
n67,g13,g60
n41,g38,g89
n18,g21,g57
n11,g40,g28
n30,g60,g53
n35,g98,g93
n8,g65,g9
n83,g93,g38
n39,g10,g76
n33,g43,g95
n27,g76,g0
n50,g91,g25
n12,g17,g27
n82,g32,g60
n0,g2,g44
n43,g58,g76
n58,g71,g47
n36,g19,g53
n42,g95,g66
n61,g5,g40
n78,g0,g87
n3,g86,g65
n29,g96,g38
n49,g88,g91
n88,g70,g67
n86,g41,g28
n62,g29,g54
n40,g15,g18
n51,g34,g47
n7,g24,g90
n15,g2,g76
n48,g86,g7
n64,g90,g31
n2,g26,g31
