n70,g21,g75
n6,g2,g17
n4,g9,g17
n22,g17,g93
n21,g72,g40
n60,g68,g73
n79,g18,g10
n74,g38,g32
n69,g37,g84
n28,g31,g61
n14,g55,g39
n45,g6,g43
n89,g24,g50
n5,g9,g95
n23,g40,g3
n24,g76,g30
n17,g73,g76
n54,g9,g53
n77,g66,g83
n63,g82,g48
n9,g75,g95
n25,g63,g6
n87,g63,g83
n10,g18,g96
n68,g35,g11
n34,g82,g57
n72,g70,g82
n73,g49,g39
n55,g39,g32
n44,g42,g1
n16,g78,g50
n80,g66,g67
n81,g47,g74
n75,g41,g72
n66,g62,g81
n47,g8,g25
n52,g58,g4
n59,g5,g1
n57,g67,g95
n71,g31,g20
n37,g64,g8
n31,g82,g87
n19,g0,g35
n46,g72,g77
n65,g14,g87
n85,g42,g2
n1,g85,g6
n84,g8,g51
n32,g14,g55
n26,g1,g92
n20,g77,g43
n53,g6,g39
n56,g37,g97
n76,g49,g6
n38,g49,g17
n13,g74,g57
n67,g86,g27
n41,g28,g21
n18,g98,g37
n11,g95,g92
n30,g92,g13
n35,g85,g37
n8,g56,g21
n83,g9,g94
n39,g73,g65
n33,g89,g45
n27,g52,g5
n50,g93,g99
n12,g37,g53
n82,g34,g74
n0,g36,g31
n43,g70,g67
n58,g93,g71
n36,g16,g33
n42,g24,g99
n61,g75,g99
n78,g12,g13
n3,g11,g12
n29,g36,g18
n49,g50,g62
n88,g79,g24
n86,g17,g83
n62,g78,g58
n40,g0,g55
n51,g38,g31
n7,g85,g34
n15,g96,g48
n48,g79,g33
n64,g3,g70
n2,g14,g9
