n0,g1,g80
n1,g76,g67
n2,g19,g53
n3,g88,g5
n4,g8,g52
n5,g60,g46
n6,g29,g47
n7,g5,g20
n8,g57,g42
n9,g47,g25
n10,g41,g66
n11,g74,g37
n12,g83,g95
n13,g92,g40
n14,g32,g26
n15,g73,g35
n16,g5,g1
n17,g58,g66
n18,g91,g53
n19,g28,g33
n20,g59,g10
n21,g68,g42
n22,g27,g49
n23,g85,g49
n24,g43,g54
n25,g43,g86
n26,g50,g93
n27,g26,g68
n28,g49,g83
n29,g14,g10
n30,g76,g68
n31,g54,g93
n32,g29,g41
n33,g78,g49
n34,g69,g33
n35,g87,g86
n36,g90,g49
n37,g10,g71
n38,g61,g11
n39,g63,g12
n40,g27,g50
n41,g67,g11
n42,g12,g55
n43,g96,g89
n44,g30,g57
n45,g30,g74
n46,g98,g32
n47,g43,g50
n48,g35,g53
n49,g81,g86
