n0,g96,g44
n1,g8,g92
n2,g58,g82
n3,g17,g51
n4,g5,g85
n5,g12,g60
n6,g65,g15
n7,g6,g15
n8,g0,g90
n9,g94,g76
n10,g76,g48
n11,g61,g34
n12,g34,g16
n13,g52,g7
n14,g78,g26
n15,g3,g0
n16,g72,g63
n17,g63,g45
n18,g19,g70
n19,g92,g24
n20,g26,g22
n21,g73,g93
n22,g60,g2
n23,g83,g51
n24,g21,g82
n25,g92,g17
n26,g68,g58
n27,g37,g89
n28,g81,g32
n29,g7,g13
n30,g98,g42
n31,g49,g68
n32,g17,g16
n33,g21,g73
n34,g42,g72
n35,g68,g18
n36,g68,g85
n37,g1,g29
n38,g62,g7
n39,g50,g48
n40,g9,g58
n41,g78,g22
n42,g1,g45
n43,g87,g53
n44,g55,g79
n45,g22,g75
n46,g14,g46
n47,g89,g95
n48,g3,g92
n49,g17,g28
