n0,g93,g19
n1,g51,g43
n2,g21,g53
n3,g91,g9
n4,g80,g81
n5,g87,g98
n6,g41,g48
n7,g27,g36
n8,g8,g11
n9,g7,g81
n10,g89,g14
n11,g36,g74
n12,g70,g95
n13,g19,g86
n14,g16,g52
n15,g68,g43
n16,g2,g0
n17,g19,g25
n18,g77,g84
n19,g25,g11
n20,g74,g56
n21,g96,g31
n22,g5,g33
n23,g8,g23
n24,g40,g96
n25,g15,g36
n26,g74,g50
n27,g47,g5
n28,g86,g81
n29,g47,g23
n30,g75,g67
n31,g60,g53
n32,g36,g84
n33,g25,g21
n34,g37,g93
n35,g31,g23
n36,g39,g13
n37,g36,g4
n38,g32,g21
n39,g64,g0
n40,g98,g39
n41,g11,g96
n42,g0,g26
n43,g77,g9
n44,g27,g39
n45,g8,g67
n46,g79,g80
n47,g83,g93
n48,g53,g67
n49,g69,g35
