n70,g98,g5
n65,g75,g41
n6,g48,g22
n35,g44,g98
n4,g76,g97
n32,g48,g79
n72,g21,g25
n74,g85,g14
n26,g93,g10
n21,g60,g30
n60,g57,g69
n20,g14,g95
n73,g49,g95
n51,g29,g48
n69,g39,g18
n71,g0,g17
n28,g31,g13
n77,g56,g30
n14,g46,g41
n45,g56,g83
n39,g67,g66
n5,g9,g36
n23,g55,g88
n24,g57,g7
n54,g21,g13
n16,g73,g17
n17,g66,g59
n18,g18,g60
n63,g38,g81
n9,g53,g93
n25,g60,g96
n30,g7,g71
n31,g86,g34
n10,g78,g91
n43,g94,g38
n68,g58,g72
n34,g71,g69
n8,g38,g82
n53,g44,g96
n55,g39,g42
n38,g92,g37
n33,g64,g86
n62,g81,g14
n11,g89,g99
n27,g92,g29
n50,g64,g2
n44,g47,g50
n12,g37,g35
n67,g48,g18
n75,g2,g57
n0,g92,g22
n22,g67,g41
n58,g55,g69
n36,g37,g26
n42,g97,g17
n61,g18,g62
n78,g38,g49
n3,g1,g99
n29,g6,g23
n47,g61,g89
n49,g11,g97
n52,g25,g28
n59,g1,g4
n57,g9,g17
n66,g29,g90
n37,g21,g34
n13,g78,g75
n40,g35,g41
n19,g84,g3
n46,g81,g95
n7,g43,g37
n15,g56,g47
n48,g2,g69
n41,g15,g11
n76,g11,g71
n64,g67,g34
n56,g50,g44
n2,g24,g95
n1,g94,g55
