n70,g53,g69
n65,g54,g67
n6,g9,g56
n35,g80,g43
n4,g30,g52
n32,g51,g87
n72,g83,g95
n74,g87,g66
n26,g13,g76
n21,g99,g78
n60,g19,g6
n20,g46,g89
n73,g9,g12
n51,g35,g50
n69,g40,g44
n71,g58,g74
n28,g77,g34
n77,g24,g33
n14,g46,g55
n45,g75,g77
n39,g12,g93
n5,g3,g25
n23,g4,g10
n24,g81,g73
n54,g63,g45
n16,g5,g38
n17,g93,g30
n18,g9,g15
n63,g67,g16
n9,g56,g49
n25,g63,g93
n30,g86,g78
n31,g28,g98
n10,g29,g79
n43,g79,g23
n68,g33,g11
n34,g71,g89
n8,g88,g28
n53,g32,g65
n55,g30,g49
n38,g6,g61
n33,g48,g50
n62,g94,g97
n11,g80,g82
n27,g97,g67
n50,g77,g15
n44,g78,g4
n12,g41,g70
n67,g87,g79
n75,g91,g6
n0,g62,g21
n22,g3,g6
n58,g49,g25
n36,g59,g23
n42,g60,g89
n61,g75,g17
n78,g89,g30
n3,g91,g52
n29,g91,g55
n47,g90,g48
n49,g83,g30
n52,g57,g94
n59,g10,g66
n57,g7,g54
n66,g8,g31
n37,g32,g63
n13,g63,g86
n40,g8,g76
n19,g79,g18
n46,g87,g83
n7,g31,g41
n15,g92,g34
n48,g36,g57
n41,g71,g88
n76,g29,g96
n64,g32,g41
n56,g92,g72
n2,g1,g44
n1,g86,g74
