n0,g34,g24
n1,g80,g43
n2,g14,g57
n3,g11,g3
n4,g1,g85
n5,g35,g80
n6,g61,g86
n7,g24,g42
n8,g25,g58
n9,g33,g29
n10,g15,g69
n11,g41,g81
n12,g53,g97
n13,g82,g7
n14,g95,g81
n15,g78,g38
n16,g91,g27
n17,g54,g25
n18,g15,g3
n19,g47,g2
n20,g8,g5
n21,g40,g33
n22,g99,g18
n23,g33,g92
n24,g52,g66
n25,g31,g19
n26,g0,g37
n27,g82,g76
n28,g20,g34
n29,g89,g56
n30,g64,g7
n31,g74,g19
n32,g17,g69
n33,g58,g62
n34,g57,g58
n35,g79,g19
n36,g1,g25
n37,g70,g55
n38,g24,g2
n39,g71,g72
n40,g61,g52
n41,g0,g89
n42,g42,g85
n43,g68,g80
n44,g25,g91
n45,g71,g42
n46,g84,g10
n47,g13,g91
n48,g10,g44
n49,g97,g65
n50,g90,g44
n51,g83,g18
n52,g62,g88
n53,g74,g62
n54,g98,g45
n55,g64,g92
n56,g71,g3
n57,g6,g59
n58,g20,g30
n59,g72,g34
n60,g40,g37
n61,g32,g50
